user_id,article_1,article_2,article_3,article_4,article_5
243461,199198,198659,156560,336223,331116
243462,162655,283009,352979,30389,160974
243463,162655,300470,16129,158536,162300
243464,336254,277107,159762,283009,285719
243465,158536,133160,284547,272143,64329
243466,160974,225463,162655,272143,202557
243467,206661,161227,129557,202675,206168
243468,162655,300470,337735,16129,160938
243469,191903,163273,160417,158536,300470
243470,198659,59057,175040,158536,276970
243471,202493,160974,16129,208539,202388
243472,123289,162655,123818,158536,59057
243473,336221,95716,156964,31836,270229
243474,162655,64329,199197,175040,284547
243475,87165,87193,87207,87152,87695
243476,336221,59057,272143,156964,95716
243477,160974,160417,158536,272143,199198
243478,158536,64329,156560,272143,300470
243479,59057,336221,199198,208539,10082
243480,288620,8131,168623,95972,311276
243481,257291,160417,158536,289126,285719
243482,199197,64329,293301,198659,158536
243483,336221,59057,119193,301015,162655
243484,293301,160132,257291,276946,58606
243485,272143,162655,313431,160974,158536
243486,59057,133160,160417,31836,158536
243487,16129,234698,300470,59057,162655
243488,160974,300470,202383,225055,209294
243489,288620,8131,336206,324062,336220
243490,162655,16129,225463,202557,154944
243491,235854,337192,336221,234698,234269
243492,354086,158536,337192,272143,160417
243493,162655,300470,16129,158536,162300
243494,237835,236951,68290,364014,355502
243495,160974,225463,162655,202557,16129
243496,160417,158536,233717,272143,64329
243497,160974,160417,158536,158082,162655
243498,160974,160417,272143,123289,123757
243499,59057,336221,124352,123818,124350
243500,336245,298035,298032,20691,299582
243501,225463,162655,202557,158536,288320
243502,336221,59057,336223,166581,235870
243503,162655,158536,160417,300470,158082
243504,160974,160417,158536,288620,8131
243505,162655,300470,16129,158536,162300
243506,272143,162655,199198,16129,225463
243507,272149,298820,272314,270920,361201
243508,233017,16129,225463,162655,300470
243509,160974,160417,158536,272143,199198
243510,123757,237524,168623,162655,123818
243511,336221,123909,95716,235870,48403
243512,156560,64329,162655,272143,87165
243513,160417,160974,272143,156560,284547
243514,137103,106730,156624,129944,272143
243515,156560,199197,293114,277491,235616
243516,160417,158536,300470,293301,156654
243517,96210,336223,235870,277491,234267
243518,160974,225463,162655,202557,16129
243519,277107,336254,160417,158536,300470
243520,95288,96778,95795,96210,289003
243521,158536,300470,272143,156560,64329
243522,336223,336221,288320,234698,29953
243523,160974,225463,162655,202557,16129
243524,336220,235616,123818,123290,124352
243525,156560,272143,64329,300470,218337
243526,162655,16129,272143,202557,199198
243527,272143,199197,160417,64329,158536
243528,168623,199197,198659,162655,64329
243529,160974,123613,16129,124549,225463
243530,160974,300470,202383,225055,209294
243531,184673,168743,71601,185834,185883
243532,69463,31500,202320,237524,202355
243533,160974,160417,158536,156560,354086
243534,160974,160417,158536,158082,162655
243535,162655,300470,16129,158536,162300
243536,87188,160417,158536,300470,168642
243537,156560,272143,234698,235616,95716
243538,272143,182394,288620,8131,64329
243539,336221,96210,234698,199197,162655
243540,336223,303180,218028,48403,141004
243541,199198,261153,74800,260494,260805
243542,336223,59057,234698,245680,133160
243543,162655,300470,16129,158536,162300
243544,300470,16129,162655,277107,289003
243545,289090,272143,207963,32082,64329
243546,160974,160417,162655,156560,218337
243547,336221,59057,48403,160417,234698
243548,300470,16129,162655,313504,225463
243549,145622,145532,28639,145860,144880
243550,300470,59758,313504,273464,284844
243551,162655,123289,336221,199198,123818
243552,96480,123826,59034,57475,96214
243553,160974,300470,202383,225055,209294
243554,160417,160974,272143,199198,156560
243555,111210,272143,233478,162655,58606
243556,160974,225463,162655,202557,16129
243557,162655,300470,16129,158536,162300
243558,160974,225463,195603,289003,288620
243559,162655,16129,124350,225463,123290
243560,272143,158536,160417,160974,128260
243561,300470,133260,59758,225463,162655
243562,59057,336223,160417,158536,303180
243563,123367,288620,8131,124740,324062
243564,300470,337735,16129,284985,162655
243565,160417,158536,300470,336223,162300
243566,162655,234698,272143,156560,235870
243567,336221,336223,341794,271262,343282
243568,160417,158536,162655,156560,336254
243569,293668,39527,276957,290379,229531
243570,199197,272660,206934,70646,313431
243571,336221,235870,257291,289126,336223
243572,158536,160417,20691,300470,285377
243573,300470,16129,59057,162655,214800
243574,336223,31836,162655,141004,199198
243575,162655,300470,16129,158536,162300
243576,160417,158536,156560,300470,272143
243577,162655,300470,16129,158536,162300
243578,87178,87233,42202,274717,333561
243579,162655,158536,224474,166581,175040
243580,158536,156624,64329,272143,160974
243581,160974,96812,225463,300470,260931
243582,124749,64329,160974,336221,199198
243583,162655,348112,198659,199198,64329
243584,199197,284547,156560,234698,285719
243585,162655,300470,16129,158536,162300
243586,123290,124352,124194,123818,124748
243587,162655,199198,64329,198659,300470
243588,162655,300470,16129,158536,162300
243589,207907,206854,207819,206098,206142
243590,83483,272143,119193,234698,84044
243591,336221,288320,31836,235870,119193
243592,59057,31836,336221,119193,95716
243593,199197,234698,235616,59057,235230
243594,160974,158536,156560,272143,64329
243595,160417,162655,300470,225463,156560
243596,87231,233658,62464,286161,160974
243597,260487,256384,36413,260931,234291
243598,160974,96812,225463,300470,260931
243599,225010,59719,59724,160132,276946
243600,57888,336245,59644,57886,57885
243601,162655,160974,218337,64329,156560
243602,337735,16129,124749,25325,96755
243603,156560,199197,272143,160417,273397
243604,160417,160974,158536,156560,272143
243605,336221,234698,234267,123757,124350
243606,158536,160974,272143,156560,64329
243607,162655,156560,64329,336254,123818
243608,336221,162655,64329,336220,235870
243609,162655,16129,225463,160417,202557
243610,300470,16129,162655,156964,59758
243611,141418,141561,137082,133179,123658
243612,348112,160974,209236,111043,218028
243613,123818,123289,123757,123290,124350
243614,64329,199198,288620,8131,324062
243615,199197,336221,159762,16129,277492
243616,123909,124194,124350,162655,158536
243617,156560,289003,199198,336245,352979
243618,341794,343282,343150,341180,341287
243619,313431,156560,284547,162655,158536
243620,73500,83714,73271,78959,78935
243621,336221,59057,289090,96210,31836
243622,162655,160417,336221,272143,336223
243623,234698,272143,95716,235616,270229
243624,183176,48403,31836,288320,336221
243625,59057,288320,16129,162655,336223
243626,288440,162655,166581,336254,175040
243627,234698,59057,168623,336223,160417
243628,59057,288620,8131,324062,17344
243629,162655,198659,64329,166581,175040
243630,160417,162655,272143,218337,156560
243631,9466,16834,114358,186604,13539
243632,160974,198144,215861,272143,160417
243633,160417,162655,218337,160974,64329
243634,123289,283009,199197,123757,30389
243635,162655,64329,288620,8131,199197
243636,199197,198455,156560,199198,159762
243637,354922,114440,237618,160131,277492
243638,234698,31836,293301,336221,272143
243639,87157,35486,35199,31836,303180
243640,96210,48403,31836,272143,133160
243641,14394,160974,158536,162655,16470
243642,160974,272143,160417,158536,209013
243643,272143,199198,162655,158536,235230
243644,336221,336220,236207,202289,235616
243645,234698,331116,336221,214631,59057
243646,235230,64329,160132,214800,111210
243647,336221,162655,198659,336220,59057
243648,255935,254876,255937,254522,254391
243649,300470,225463,162655,293301,202557
243650,270607,336221,235870,199474,96210
243651,336221,336223,199198,64329,123290
243652,162655,64329,156619,272143,293301
243653,160974,225463,162655,202557,16129
243654,84415,84180,83710,79017,290913
243655,162655,158536,300470,16129,162300
243656,162655,272143,16129,198659,199197
243657,162655,300470,16129,158536,162300
243658,235230,336223,31836,284547,70646
243659,162655,199198,160974,156560,198659
243660,162655,300470,16129,158536,162300
243661,162655,272143,166581,16129,218337
243662,123757,123289,124748,124350,124194
243663,235870,235616,300082,202388,64409
243664,336245,162655,64329,156560,59057
243665,162655,300470,16129,158536,162300
243666,129609,40449,21277,21153,190808
243667,160974,162655,272143,160417,218337
243668,300470,160417,158536,158082,225463
243669,124352,123818,124350,123757,59057
243670,156279,144978,96755,158906,285371
243671,272143,64329,156560,32082,293301
243672,123818,272143,162655,123290,16911
243673,158536,300470,272143,156560,64329
243674,162655,160417,300470,313504,284844
243675,162655,199197,156560,286161,64329
243676,160974,160417,158536,161506,156560
243677,129557,236925,32082,289090,235407
243678,165895,153704,201528,357420,197308
243679,124194,162655,59057,199197,336221
243680,336221,123757,124350,141004,123818
243681,336221,119193,162655,234698,289090
243682,64329,162655,336221,199197,224658
243683,162655,16129,225463,202557,352979
243684,160974,272660,162655,199198,160417
243685,158536,300470,209236,272143,156560
243686,128957,293050,331737,338340,124749
243687,123818,123757,123290,168623,237524
243688,293301,156560,160417,160974,276946
243689,160974,225463,162655,202557,16129
243690,160417,162655,307194,288620,8131
243691,160974,160417,158536,158082,162655
243692,156560,160132,199197,293301,161801
243693,124352,123818,124350,124748,124194
243694,160417,162655,156560,64329,272143
243695,84914,288620,8131,233688,128260
243696,288620,8131,324062,83405,17344
243697,203241,202381,206661,207982,202675
243698,160974,160417,158536,272143,199198
243699,300470,234698,160417,158536,16129
243700,202388,158948,202534,161801,140328
243701,15226,59057,16911,288320,119534
243702,289126,285719,162655,233717,16129
243703,320564,321060,342923,320720,121185
243704,31836,59057,160974,272143,48403
243705,300470,16129,162655,158536,162300
243706,288620,8131,324062,292973,300470
243707,159762,293301,214800,160974,276946
243708,59057,95716,162655,183176,29953
243709,335561,100377,160974,129557,162655
243710,162655,300470,16129,158536,162300
243711,293301,156654,162655,300470,16129
243712,336220,234698,337192,159762,277492
243713,300470,16129,289090,336220,336221
243714,162655,160417,123909,300470,16129
243715,162655,300470,16129,158536,162300
243716,160974,225463,162655,202557,16129
243717,95716,272143,235870,336223,160974
243718,108642,108583,108760,108759,108758
243719,313504,59758,284844,236613,300470
243720,202428,202383,202376,207714,69463
243721,245099,245242,63073,906,860
243722,272143,336223,199198,31836,70591
243723,160974,16129,225463,233420,162655
243724,45809,286161,237524,286084,111210
243725,162655,158536,160417,123613,168623
243726,20691,159762,199198,257291,128260
243727,158536,162655,300470,64329,225463
243728,160974,225463,162655,202557,16129
243729,160974,160417,158536,272143,199198
243730,235230,129029,156560,16129,111210
243731,162655,16129,225463,202557,158536
243732,95716,156964,336223,300082,235616
243733,336223,272143,64409,236338,288320
243734,288620,8131,324062,9721,17344
243735,162655,158536,235616,300470,16129
243736,160417,158536,300470,158082,16129
243737,303807,304169,304583,304424,303300
243738,160974,225463,162655,202557,16129
243739,162655,300470,16129,59758,298035
243740,162655,300470,16129,158536,162300
243741,156560,123818,123909,123290,64329
243742,133160,234698,235230,336221,235870
243743,298035,298032,299582,10082,8793
243744,336221,235870,236338,182256,198817
243745,160974,159762,272143,300470,182394
243746,336221,336223,288320,235616,156964
243747,235870,288620,8131,123757,336220
243748,123757,123818,168623,158536,124350
243749,123818,124352,123289,162655,124350
243750,159762,272143,199198,285719,233717
243751,59057,31836,123757,162655,123909
243752,199198,64329,162655,336223,123818
243753,95716,336223,59057,199198,156964
243754,76093,277371,276837,336220,277003
243755,288620,8131,324062,59057,48403
243756,336223,234698,59057,272143,235870
243757,162655,300470,16129,158536,162300
243758,162655,166581,175040,198659,123818
243759,158536,272143,162655,156560,218337
243760,288320,162655,336223,133160,158536
243761,162655,16129,225463,202557,158536
243762,336221,59057,214631,95716,123909
243763,160417,158536,272143,64329,300470
243764,162655,16129,225463,158536,160417
243765,235616,158536,162655,202493,159762
243766,25392,31617,31023,32486,303563
243767,162655,199198,158536,175040,289090
243768,160974,199198,300470,289126,285719
243769,160417,158536,272143,300470,64329
243770,199198,162655,161227,161363,325756
243771,156560,64329,272143,300470,218337
243772,206785,209013,57748,300470,202289
243773,64329,160417,158536,199198,199197
243774,160974,160417,158536,158082,162655
243775,160974,129434,225463,348113,83534
243776,348112,202557,224474,162655,300470
243777,336221,59057,277107,235870,236338
243778,160974,160417,158536,272143,199198
243779,160974,158536,156560,272143,64329
243780,160974,272143,225463,272660,235230
243781,178429,178322,181003,179490,180162
243782,160417,158536,300470,158082,16129
243783,162655,300470,16129,158536,162300
243784,123818,298035,298032,299582,276970
243785,162655,158536,160417,300470,158082
243786,162655,158536,48403,336221,95716
243787,158536,64329,162655,272143,36161
243788,160417,162655,218337,160974,64329
243789,162655,300470,16129,158536,162300
243790,235870,95716,10082,8793,8901
243791,123289,123757,160974,123818,160417
243792,16129,225463,182394,160974,97474
243793,202675,209294,207731,202557,202586
243794,59057,123818,336221,123290,124352
243795,158536,64329,162655,272143,36161
243796,313431,284547,67625,235230,272143
243797,234698,336221,84721,160974,95716
243798,160974,158536,272143,160940,156560
243799,162655,64329,160417,199198,156560
243800,160974,160417,158536,156560,272143
243801,270607,245161,209348,237822,202355
243802,160974,160417,158536,272143,199198
243803,123909,160974,237524,276970,218028
243804,123909,233717,160974,276946,96812
243805,87126,168642,10082,8793,8901
243806,95716,141094,140956,235870,59057
243807,234698,41277,123757,336223,95716
243808,162655,160417,162300,158536,157078
243809,218028,272143,123757,234698,123290
243810,162655,160417,300470,16129,218337
243811,158536,272143,64329,41953,357508
243812,276876,276742,277302,277152,277349
243813,160974,160417,158536,298035,298032
243814,336223,133160,288320,235870,336221
243815,123818,123290,123757,272143,168642
243816,160974,158536,159762,156560,272143
243817,233717,162655,342474,315151,315155
243818,16129,58580,162655,313920,25325
243819,214800,160132,233478,293301,111210
243820,336221,336220,336223,234269,58619
243821,111088,111159,123757,162655,160417
243822,123290,124352,123818,124749,124176
243823,178429,178322,181003,179490,180162
243824,233688,124350,124749,124177,284985
243825,59057,235870,162655,272143,95716
243826,156560,162655,158536,284547,225463
243827,124194,162655,123757,123818,156624
243828,160974,158536,156560,272143,160940
243829,59057,234698,336223,336220,162655
243830,162655,16129,225463,202557,234698
243831,123290,123818,124352,124177,124176
243832,234698,336221,288320,48403,133160
243833,162655,300470,16129,225463,234698
243834,31836,162655,233420,300470,16129
243835,156560,162655,218337,199198,166581
243836,123757,123289,124350,160417,124177
243837,162655,300470,225463,313431,286161
243838,336223,59057,337192,235616,289090
243839,160417,162655,156619,272143,64329
243840,352979,96186,283009,95979,336223
243841,288731,287978,288988,160974,289373
243842,272143,199198,123826,338340,162655
243843,272143,95972,276970,158536,160417
243844,162655,158536,300470,16129,162300
243845,336221,59057,235870,288320,199197
243846,300470,16129,162655,293301,289090
243847,199078,284844,236613,36605,35771
243848,293050,336221,123826,124350,272143
243849,160974,160417,272143,64329,199198
243850,10082,8793,8901,9027,270302
243851,160417,162655,218337,160974,202675
243852,341794,343282,343150,341180,341287
243853,313431,235230,284547,156560,285298
243854,160974,160417,158536,158082,162655
243855,162655,300470,16129,158536,162300
243856,64329,156560,198659,166581,199197
243857,199198,175040,166581,324823,156560
243858,10207,209236,8495,10061,58619
243859,272143,64329,300470,156624,16129
243860,111043,208150,96210,300470,336380
243861,162655,300470,16129,158536,162300
243862,159762,168623,162655,158536,285719
243863,336220,31836,48403,119534,133160
243864,10082,8793,8901,9027,336221
243865,313504,59758,284844,236613,300470
243866,199197,272143,156560,284547,235230
243867,210799,211306,293114,123826,124748
243868,123757,123289,276970,168623,123290
243869,293301,233717,276970,257291,286321
243870,64329,123818,123757,124352,123290
243871,234698,32082,123909,336221,160974
243872,159762,160132,32449,353168,206168
243873,336223,233717,59057,206735,31836
243874,160974,225463,162655,202557,16129
243875,24789,199197,156560,198659,199198
243876,156560,64329,272143,300470,218337
243877,162655,300470,16129,158536,162300
243878,283165,282713,280868,288881,284454
243879,234698,156560,123909,31836,64329
243880,336221,234698,233717,293301,207963
243881,336220,59057,277491,214283,91213
243882,59057,123909,31836,119193,336221
243883,336254,162655,59057,198659,64329
243884,162655,300470,16129,158536,162300
243885,336223,336221,336220,168642,84406
243886,162655,300470,16129,158536,162300
243887,159762,69463,257291,162655,289126
243888,160417,156560,158536,300470,272143
243889,336223,234698,59057,235870,272143
243890,160417,158536,16129,225463,272143
243891,300470,59758,168623,162655,16129
243892,160974,156560,64329,199198,160417
243893,123757,123289,123290,124352,158536
243894,59057,336221,31836,129434,288320
243895,160417,162655,218337,160974,64329
243896,162655,158536,300470,16129,162300
243897,158536,156560,300470,272143,64329
243898,234698,123290,124352,124748,289003
243899,336221,336223,336220,162655,156964
243900,162655,158536,160417,300470,156560
243901,159762,303565,285719,59666,58292
243902,300470,225463,162655,202557,59758
243903,162655,199198,175040,166581,158536
243904,336221,336220,59057,96210,14394
243905,233717,272143,158536,64329,202289
243906,160974,272143,160417,158536,199198
243907,160974,16129,203199,225463,162655
243908,162655,64329,199198,293301,336221
243909,84721,83739,84916,83792,84862
243910,73271,158536,162655,83714,160974
243911,160974,225463,162655,202557,16129
243912,160974,160417,158536,272143,199198
243913,160974,237436,96812,225463,138523
243914,20691,336223,288440,300470,336221
243915,160974,225463,162655,202557,16129
243916,160974,225463,162655,202557,16129
243917,159762,272143,168623,300470,119534
243918,300356,72971,72972,350723,70693
243919,160974,236951,162655,161801,124194
243920,160974,225463,162655,202557,16129
243921,160417,162655,156560,31836,180933
243922,336223,235870,235616,31836,272143
243923,341794,343282,343150,341180,341287
243924,206854,206168,160974,206934,161801
243925,336221,48403,31836,235870,270229
243926,293301,124352,123290,123818,123757
243927,160417,158536,300470,158082,124350
243928,162655,160417,289090,162300,158536
243929,162655,300470,16129,158536,162300
243930,162655,300470,16129,158536,162300
243931,87207,87126,10082,8793,8901
243932,202493,300470,202388,225463,233717
243933,300470,160417,158536,48403,69463
243934,162655,300470,16129,158536,162300
243935,162655,199198,198659,225463,16129
243936,123757,338340,123289,123290,124352
243937,20691,160417,158536,300470,123757
243938,235870,202289,336221,225463,300082
243939,124749,160940,160158,123757,123289
243940,336220,272143,162655,337192,289090
243941,336223,119193,160974,31836,336221
243942,336223,288320,133160,289126,285719
243943,160417,8525,205269,272143,31239
243944,284547,283009,272143,163552,21167
243945,160417,271262,236610,300470,272143
243946,162655,16129,225463,202557,235616
243947,234698,95716,298035,298032,96210
243948,336223,235870,336221,288320,31836
243949,160417,158536,300470,233688,158082
243950,160417,160974,272143,156560,64329
243951,199198,156560,160974,64329,300470
243952,162655,300470,16129,158536,162300
243953,313920,162655,199198,64329,233717
243954,272143,198659,162655,272660,182394
243955,160417,162655,218337,160974,64329
243956,160417,156560,300470,1933,270859
243957,162655,272143,218337,64329,16129
243958,272143,160974,156560,313431,160417
243959,272143,234698,59057,336223,199198
243960,160974,336221,59785,59833,235870
243961,336221,156964,336220,235616,337192
243962,162655,300470,16129,158536,162300
243963,162655,160417,162300,158536,300470
243964,96210,336254,283009,59057,39894
243965,199198,336220,128260,272143,29953
243966,158536,160417,272143,199198,300470
243967,162655,300470,16129,158536,162300
243968,162655,300470,16129,158536,162300
243969,272143,225584,175040,225201,199198
243970,123757,70484,124749,124177,211863
243971,160974,58580,16129,313920,236566
243972,237524,202557,160974,202675,209294
243973,336221,31836,119193,133160,233717
243974,160974,158536,36201,35416,272143
243975,237524,168623,225463,95972,293050
243976,70646,234698,206168,199197,313431
243977,160417,156560,300470,158082,272143
243978,300470,16129,162655,59758,158536
243979,160974,272143,206571,160417,158536
243980,33900,34548,33596,353586,353457
243981,298035,298032,123290,124352,299582
243982,160974,160417,156560,272143,64329
243983,160132,276946,162655,215623,111210
243984,106101,162655,300470,16129,59057
243985,162655,158536,157078,202381,207603
243986,272143,182394,158536,64329,160417
243987,84415,84180,83710,79017,84907
243988,158536,160417,300470,336223,158082
243989,162655,16129,225463,202557,158536
243990,202493,336221,300470,208539,159762
243991,321612,284136,16129,214800,162655
243992,162655,300470,16129,158536,162300
243993,162655,300470,16129,158536,162300
243994,336223,336221,235616,235870,336245
243995,59057,48403,234698,31836,336221
243996,205650,341257,206708,168623,306979
243997,174883,173772,174931,169138,96035
243998,293301,336221,336223,95716,300470
243999,70591,202372,69463,202376,202670
244000,158536,64329,156560,272143,300470
244001,162655,168623,336221,156964,272143
244002,272143,64329,156624,300470,199198
244003,160417,158536,300470,233997,158082
244004,257524,257340,257696,74800,260494
244005,202729,264861,263956,202493,202388
244006,276970,282785,124194,160417,123289
244007,32604,31206,30194,31939,30560
244008,288620,8131,58096,59034,324062
244009,20691,288620,8131,123757,168623
244010,158536,235870,95716,69463,206785
244011,158536,336254,162655,272143,156560
244012,162655,300470,16129,158536,162300
244013,162655,300470,16129,158536,162300
244014,162655,300470,16129,158536,162300
244015,272143,336223,123818,162655,133160
244016,64329,199198,336221,160417,313431
244017,160417,158536,300470,158082,16129
244018,160974,96812,300470,182394,336254
244019,336220,336221,288435,235854,123909
244020,124352,123818,123757,336221,124748
244021,162655,199198,64329,225463,16129
244022,162655,300470,16129,158536,162300
244023,336221,199198,160417,158536,156560
244024,202493,206735,202635,58619,208360
244025,159762,199197,20691,257291,300470
244026,272143,64329,300470,16129,162655
244027,255935,48852,254462,256139,254384
244028,300470,225463,31836,59057,162655
244029,237524,162655,158536,160417,233420
244030,160417,162655,64329,183176,156560
244031,300470,96755,225463,129434,284985
244032,162655,64329,198659,225463,16129
244033,336220,235616,235854,337192,234698
244034,233717,293301,297906,236207,298035
244035,162655,300470,16129,158536,162300
244036,95722,160974,96436,162655,96491
244037,290304,162655,16129,225463,313286
244038,31836,59057,48403,160417,158536
244039,160974,160417,158536,158082,162655
244040,233688,162655,160417,128260,272143
244041,235870,162655,272143,276970,95716
244042,71481,71292,100777,100645,157063
244043,158536,160417,272143,59057,225463
244044,289003,119534,336220,157478,235854
244045,298035,298032,160974,235616,299582
244046,160974,300470,16129,182394,96812
244047,162655,129434,16129,225463,336380
244048,168623,272660,206027,160974,225463
244049,352614,123826,124350,123289,353593
244050,162655,300470,16129,158536,162300
244051,162655,300470,16129,158536,162300
244052,162655,300470,16129,158536,162300
244053,202675,118967,119375,202320,207603
244054,289003,283009,30389,300470,225463
244055,64329,160417,199198,199197,156619
244056,162117,270424,68448,63654,65620
244057,162655,16129,225463,235652,161801
244058,234698,10082,8793,8901,9027
244059,59057,288320,234698,336221,300470
244060,162655,199197,198659,166581,156560
244061,338340,199198,336220,64329,336223
244062,337192,336220,234330,127133,159762
244063,160974,225463,156964,202557,272660
244064,106922,248827,123290,123757,124352
244065,160974,300470,202383,225055,209294
244066,123290,123757,123909,59057,234698
244067,97123,97119,97118,42224,97538
244068,300470,16129,162655,235440,59758
244069,338248,111133,16129,162655,225463
244070,336221,270355,235870,156964,272445
244071,160974,160417,158536,158082,162655
244072,160974,300470,16129,233717,161100
244073,162655,300470,16129,158536,162300
244074,159762,162655,257291,16129,225463
244075,156560,199198,160974,175040,59057
244076,336221,59057,234698,124350,123757
244077,336221,336220,31836,159762,283009
244078,341794,343282,343150,341180,341287
244079,235870,336221,336223,156964,300082
244080,198659,272143,182394,64329,175040
244081,300470,16129,162655,158536,162300
244082,32777,31027,30250,25207,31349
244083,160974,160417,158536,158082,162655
244084,123909,123757,160974,124748,331738
244085,272143,156560,235230,254818,255802
244086,336221,235870,162655,300470,16129
244087,160417,160974,272143,156560,64329
244088,160417,123289,123757,300470,123818
244089,162655,64329,198659,233717,59057
244090,162655,124350,199198,293050,124176
244091,336206,272143,160974,288440,199198
244092,162655,300470,16129,158536,162300
244093,300470,225463,288320,162655,202557
244094,336223,199198,162655,288320,64329
244095,257291,123909,162655,289126,300470
244096,123757,288320,331116,124350,162655
244097,162655,158536,160417,218028,300470
244098,162655,300470,16129,158536,162300
244099,183176,277492,161506,162655,158536
244100,70591,203199,202635,355142,202534
244101,96210,270607,183176,283505,162655
244102,235870,16129,336221,162655,64409
244103,289090,234267,29953,336221,234269
244104,162655,300470,16129,158536,162300
244105,36161,2303,36129,199198,272143
244106,160974,160417,158536,158082,162655
244107,284096,336223,336221,336254,225463
244108,162655,64329,156560,272143,156619
244109,127127,162655,127123,166122,218337
244110,162655,300470,16129,158536,162300
244111,160974,64329,156560,336223,272143
244112,168623,95972,276970,199197,286161
244113,288320,336223,303180,160417,158536
244114,160974,96812,225463,300470,260931
244115,123818,123289,124177,64329,199198
244116,162655,300470,16129,158536,162300
244117,235870,95716,48403,288320,202289
244118,199198,162655,64329,293050,158536
244119,160974,300470,202383,225055,209294
244120,300470,234698,31836,160417,156560
244121,276882,308242,284018,342187,352619
244122,336221,234698,111043,289003,32082
244123,199197,123909,119534,128260,293301
244124,100383,65672,68608,59057,233717
244125,87188,168642,158536,168660,162655
244126,162655,300470,158536,160417,16129
244127,162655,16129,225463,160417,202557
244128,297949,166283,17101,276938,293425
244129,162655,300470,16129,158536,162300
244130,162655,300470,16129,158536,162300
244131,160974,160417,158536,158082,162655
244132,162655,160417,338320,300470,16129
244133,362743,263956,363047,361700,263963
244134,336221,124194,124350,59057,124748
244135,162655,300470,16129,158536,162300
244136,59531,58394,56131,58713,58761
244137,288620,8131,120915,122014,324062
244138,313504,59758,284844,236613,300470
244139,234698,235870,160974,162655,236338
244140,272143,276970,199198,64329,158536
244141,162655,300470,16129,158536,162300
244142,123909,168623,214800,300470,285379
244143,272143,162655,175040,166581,158536
244144,64329,156560,160974,338340,124749
244145,162655,158536,160417,300470,158082
244146,160974,300470,96812,225463,202383
244147,234698,162655,64329,160417,235870
244148,59057,336221,336223,235870,313431
244149,162117,270424,162316,158546,159478
244150,162655,293301,198659,272143,202493
244151,199197,158536,160417,272143,313431
244152,160417,162655,218337,160974,64329
244153,160974,225463,162655,202557,16129
244154,162655,198659,64329,124749,337735
244155,160974,298035,298032,298310,297906
244156,123757,124194,124176,124749,160417
244157,235870,156964,336221,123289,288435
244158,300470,160417,158536,156560,158082
244159,160974,159762,29953,32082,225463
244160,272143,59057,284547,31836,162655
244161,341794,336220,343282,343150,341180
244162,272143,199198,225463,162655,16129
244163,289090,162655,336220,16129,225463
244164,272143,64329,162655,166581,198659
244165,293301,177155,175162,114301,261612
244166,59057,234698,235616,96917,336223
244167,20691,198659,162655,336223,199197
244168,235616,289090,10082,8793,8901
244169,336221,156964,59057,16129,64409
244170,283505,183176,162655,158536,215993
244171,206168,123818,123909,124228,123290
244172,336221,159762,161506,59057,95716
244173,158536,160974,272143,156560,64329
244174,234698,336220,272143,337192,338340
244175,162655,160417,162300,158536,300470
244176,162655,16129,225463,202557,197151
244177,206735,202534,202670,202635,307779
244178,199197,31836,162655,336221,235230
244179,162655,158536,160417,300470,158082
244180,4772,4767,3918,4523,5216
244181,71818,99497,264819,263956,283009
244182,59057,336220,234698,288320,119534
244183,236517,236444,95972,63307,128260
244184,160974,300470,16129,182394,96812
244185,336380,300470,225463,338339,128260
244186,162655,160974,160417,333250,298035
244187,336221,336223,183176,156964,235616
244188,182499,235769,242500,234689,237092
244189,160974,272143,156560,64329,199198
244190,156560,272143,355142,355917,355175
244191,235870,336220,233717,59057,156560
244192,336223,96755,272218,59057,124749
244193,20691,336223,235870,234698,288320
244194,288620,8131,324062,17344,19461
244195,284547,48403,119193,288320,270229
244196,199198,162655,175040,336221,336223
244197,289003,30389,336254,162655,341794
244198,336254,336221,233717,156964,285719
244199,162655,16129,225463,336220,202557
244200,336221,133160,336223,123818,141004
244201,162655,218028,199078,141004,300470
244202,288620,8131,162655,198659,324062
244203,283009,336254,348109,352979,236444
244204,336220,128260,59057,123818,123289
244205,162655,300470,16129,158536,162300
244206,235230,208380,160974,162117,270424
244207,336221,162655,300470,277491,235854
244208,284583,57616,336245,288620,8131
244209,123909,336380,59057,64329,341794
244210,162655,272143,158536,160417,16129
244211,123818,123290,123289,124749,124352
244212,160417,158536,162655,300470,158082
244213,183176,283505,160417,158536,156560
244214,336223,235870,162655,288320,199197
244215,160974,160417,158536,272143,199198
244216,336221,233717,288320,235870,31836
244217,202289,202493,202381,203199,202383
244218,64329,156560,300470,272143,218337
244219,160974,160417,158536,272143,199198
244220,158948,331116,69463,202355,208150
244221,276876,277302,277079,276775,276993
244222,272143,162655,277491,235854,234267
244223,354086,337192,284096,336220,160417
244224,162655,336245,324823,160974,199197
244225,160417,160974,96210,272143,156560
244226,160417,160974,123909,272143,156560
244227,288440,59057,31836,284583,160974
244228,156025,285206,284597,79165,79220
244229,162655,16129,225463,202557,183176
244230,162655,198659,338336,338581,336930
244231,160417,158536,159762,300470,158082
244232,158536,156560,293114,289126,160940
244233,160974,124194,160417,156560,123818
244234,160974,160417,156560,272143,64329
244235,160974,48403,225463,119193,336221
244236,59057,119534,123757,289090,272143
